# file...... outputs/solar_output.csv
# date...... Sat May  4 08:10:49 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m2_solar_meter:measured_real_power,b1m3_solar_meter:measured_real_power,b1m4_solar_meter:measured_real_power,b2m1_solar_meter:measured_real_power,b2m2_solar_meter:measured_real_power,b2m4_solar_meter:measured_real_power,b3m2_solar_meter:measured_real_power,b3m3_solar_meter:measured_real_power,b3m4_solar_meter:measured_real_power
2013-07-01 10:35:00 PDT,-3482.42250872,-3482.4224918,-3482.42251828,-3482.42249941,-3482.42240755,-3482.42245047,-3482.42272448,-3482.42255106,-3482.4225471
2013-07-01 10:36:00 PDT,-3497.1464811,-3497.14661527,-3497.14668111,-3497.14659516,-3497.14653734,-3497.1466648,-3497.14605919,-3497.14669148,-3497.14662148
2013-07-01 10:37:00 PDT,-3511.46476841,-3511.46477929,-3511.46478373,-3511.46477374,-3511.46482776,-3511.46479793,-3511.46459896,-3511.46477911,-3511.4647899
2013-07-01 10:38:00 PDT,-3525.37272893,-3525.37285681,-3525.37290674,-3525.37283828,-3525.37278033,-3525.37290148,-3525.37232794,-3525.37290754,-3525.37284056
2013-07-01 10:39:00 PDT,-3538.86701124,-3538.86713578,-3538.86718447,-3538.86711768,-3538.86706142,-3538.86717941,-3538.86662056,-3538.8671851,-3538.86711986
2013-07-01 10:40:00 PDT,-3551.94385103,-3551.94383352,-3551.94386013,-3551.94384144,-3551.94374543,-3551.94379008,-3551.94407294,-3551.94389366,-3551.94388912
2013-07-01 10:41:00 PDT,-3564.59881233,-3564.59892988,-3564.59898675,-3564.59891207,-3564.59886199,-3564.59897335,-3564.59844197,-3564.59899448,-3564.59893344
2013-07-01 10:42:00 PDT,-3576.82896744,-3576.82897878,-3576.82898382,-3576.82897298,-3576.82902987,-3576.8289987,-3576.82879289,-3576.82897919,-3576.82899066
2013-07-01 10:43:00 PDT,-3588.62996375,-3588.63007415,-3588.63011753,-3588.63005792,-3588.63000861,-3588.63011322,-3588.62961703,-3588.63011757,-3588.6300597
2013-07-01 10:44:00 PDT,-3599.99858457,-3599.99869125,-3599.99873323,-3599.99867553,-3599.998628,-3599.9987291,-3599.99824941,-3599.99873315,-3599.99867723
2013-07-01 10:45:00 PDT,-3610.93107178,-3610.93117469,-3610.93122359,-3610.931159,-3610.93111544,-3610.93121261,-3610.93074711,-3610.93122933,-3610.93117621
2013-07-01 10:46:00 PDT,-3621.4239745,-3621.4239728,-3621.42388937,-3621.42395858,-3621.42392219,-3621.42400201,-3621.42355484,-3621.42399616,-3621.42387671
2013-07-01 10:47:00 PDT,-3631.47352262,-3631.47352103,-3631.47343239,-3631.47350778,-3631.47347108,-3631.47354807,-3631.47312102,-3631.47353053,-3631.47341405
2013-07-01 10:48:00 PDT,-3641.07635004,-3641.07634852,-3641.07626363,-3641.07633579,-3641.07630072,-3641.07637448,-3641.07596521,-3641.07635757,-3641.07624597
2013-07-01 10:49:00 PDT,-3650.22903839,-3650.22903828,-3650.22903516,-3650.22903738,-3650.22905055,-3650.22905103,-3650.22897032,-3650.22902702,-3650.22902898
2013-07-01 10:50:00 PDT,-3658.92812082,-3658.92812043,-3658.92803125,-3658.9281169,-3658.92805735,-3658.92812348,-3658.92800688,-3658.92811636,-3658.92801707
2013-07-01 10:51:00 PDT,-3667.17028426,-3667.17028389,-3667.17019901,-3667.17028054,-3667.17022393,-3667.17028664,-3667.17017601,-3667.17027939,-3667.17018537
2013-07-01 10:52:00 PDT,-3674.95220024,-3674.95219992,-3674.95211378,-3674.95219698,-3674.95214258,-3674.95220251,-3674.95209867,-3674.95218783,-3674.95209647
2013-07-01 10:53:00 PDT,-3682.27059234,-3682.27059203,-3682.27051088,-3682.27058924,-3682.27053804,-3682.27059451,-3682.2704966,-3682.27058061,-3682.27049452
2013-07-01 10:54:00 PDT,-3689.12222815,-3689.12222786,-3689.12215176,-3689.12222523,-3689.12217725,-3689.12223022,-3689.12213832,-3689.12221712,-3689.12213637
2013-07-01 10:55:00 PDT,-3695.50391775,-3695.50391747,-3695.50385041,-3695.5039149,-3695.50387037,-3695.50391893,-3695.50383312,-3695.50391135,-3695.50383913
2013-07-01 10:56:00 PDT,-3701.412515,-3701.41251473,-3701.41245226,-3701.41251238,-3701.41247094,-3701.41251585,-3701.41243646,-3701.41250821,-3701.41244161
2013-07-01 10:57:00 PDT,-3706.84491654,-3706.84491631,-3706.84485572,-3706.84491418,-3706.84487606,-3706.84491825,-3706.84484493,-3706.8449077,-3706.84484337
2013-07-01 10:58:00 PDT,-3711.79806271,-3711.79806249,-3711.79800718,-3711.79806054,-3711.79802576,-3711.79806428,-3711.79799731,-3711.79805462,-3711.79799588
2013-07-01 10:59:00 PDT,-3716.26895262,-3716.26895295,-3716.26897657,-3716.26895374,-3716.26889757,-3716.26893314,-3716.26899853,-3716.26903101,-3716.26900453
2013-07-01 11:00:00 PDT,-3720.25456993,-3720.25456976,-3720.25452614,-3720.25456829,-3720.25453949,-3720.25456941,-3720.25451653,-3720.25456169,-3720.25451817
2013-07-01 11:01:00 PDT,-3692.88186001,-3692.88186831,-3692.88191784,-3692.88184777,-3692.88189485,-3692.88189609,-3692.88184852,-3692.88191128,-3692.88221492
2013-07-01 11:02:00 PDT,-3665.79339261,-3665.79309901,-3665.79338859,-3665.793412,-3665.79304302,-3665.79304176,-3665.7930928,-3665.79324443,-3665.79425078
2013-07-01 11:03:00 PDT,-3639.00195665,-3639.00166834,-3639.00195294,-3639.00197543,-3639.00161387,-3639.00161261,-3639.0016619,-3639.00181076,-3639.0027989
2013-07-01 11:04:00 PDT,-3612.52133629,-3612.52105491,-3612.52130042,-3612.52135639,-3612.52098831,-3612.52098657,-3612.5210522,-3612.52113107,-3612.52213363
2013-07-01 11:05:00 PDT,-3586.36483627,-3586.3645603,-3586.36480119,-3586.36485574,-3586.36449537,-3586.36449364,-3586.36455734,-3586.36463442,-3586.36561781
2013-07-01 11:06:00 PDT,-3560.5456577,-3560.54538568,-3560.54565481,-3560.54567469,-3560.5453357,-3560.54533447,-3560.54537866,-3560.54551895,-3560.54645069
2013-07-01 11:07:00 PDT,-3535.0768969,-3535.07663044,-3535.07689427,-3535.07691331,-3535.07658193,-3535.0765807,-3535.07662327,-3535.07676065,-3535.07767327
2013-07-01 11:08:00 PDT,-3509.97127856,-3509.97126437,-3509.97127415,-3509.97128744,-3509.97123844,-3509.97123729,-3509.9712782,-3509.97130758,-3509.97106747
2013-07-01 11:09:00 PDT,-3485.24243676,-3485.24218305,-3485.24240477,-3485.24245382,-3485.24212468,-3485.24212301,-3485.24217927,-3485.24224897,-3485.24315308
2013-07-01 11:10:00 PDT,-3460.90207785,-3460.90208466,-3460.90212641,-3460.90206724,-3460.90210766,-3460.90210877,-3460.90206705,-3460.90212063,-3460.90239399
2013-07-01 11:11:00 PDT,-3436.96395468,-3436.96371102,-3436.96395287,-3436.96396888,-3436.96366821,-3436.96366703,-3436.96370342,-3436.96382869,-3436.96466269
2013-07-01 11:12:00 PDT,-3413.43974823,-3413.43951038,-3413.43974662,-3413.4397619,-3413.43946896,-3413.43946779,-3413.43950271,-3413.43962496,-3413.44043901
2013-07-01 11:13:00 PDT,-3390.34215897,-3390.34192833,-3390.34212989,-3390.34217379,-3390.34187626,-3390.34187466,-3390.34192403,-3390.34198591,-3390.34280834
2013-07-01 11:14:00 PDT,-3367.68348279,-3367.68325802,-3367.68345447,-3367.68349706,-3367.68320749,-3367.68320592,-3367.68325362,-3367.6833136,-3367.6841154
2013-07-01 11:15:00 PDT,-3345.47590347,-3345.47568329,-3345.47590241,-3345.47591562,-3345.47564594,-3345.47564482,-3345.47567554,-3345.47578859,-3345.47654177
2013-07-01 11:16:00 PDT,-3323.73197913,-3323.73132273,-3323.73151281,-3323.73132001,-3323.73148004,-3323.73129193,-3323.73131736,-3323.73155597,-3323.73132369
2013-07-01 11:17:00 PDT,-3302.46266653,-3302.46203185,-3302.46219035,-3302.46203107,-3302.46217819,-3302.46199163,-3302.46202981,-3302.46221533,-3302.46198035
2013-07-01 11:18:00 PDT,-3281.68029608,-3281.67967978,-3281.67983366,-3281.67967892,-3281.67982206,-3281.67964086,-3281.67967764,-3281.67985748,-3281.67962919
2013-07-01 11:19:00 PDT,-3261.39657656,-3261.39597562,-3261.39615003,-3261.39597278,-3261.39612041,-3261.39594818,-3261.39597016,-3261.39618854,-3261.39597586
2013-07-01 11:20:00 PDT,-3241.62309614,-3241.62251378,-3241.6226829,-3241.62251093,-3241.62265432,-3241.62248742,-3241.62250833,-3241.6227199,-3241.62251382
2013-07-01 11:21:00 PDT,-3222.37082188,-3222.37073446,-3222.37075457,-3222.37073371,-3222.37067397,-3222.37071434,-3222.37073717,-3222.37078141,-3222.37080132
2013-07-01 11:22:00 PDT,-3203.65259556,-3203.65205371,-3203.65218887,-3203.65205264,-3203.65217942,-3203.65201985,-3203.65205134,-3203.65220834,-3203.65200704
2013-07-01 11:23:00 PDT,-3185.47751401,-3185.47758136,-3185.47760236,-3185.47758147,-3185.47761202,-3185.47758692,-3185.47758131,-3185.47760986,-3185.47757886
2013-07-01 11:24:00 PDT,-3167.85905153,-3167.85854434,-3167.85869205,-3167.85854152,-3167.85866753,-3167.85852216,-3167.85853906,-3167.85872326,-3167.85854375
2013-07-01 11:25:00 PDT,-3150.80630087,-3150.80581256,-3150.80595484,-3150.80580977,-3150.80593132,-3150.80579136,-3150.80580735,-3150.80598466,-3150.80581184
2013-07-01 11:26:00 PDT,-3134.33073373,-3134.33026722,-3134.33038326,-3134.33026607,-3134.33037582,-3134.33023813,-3134.33026484,-3134.33039878,-3134.33022477
2013-07-01 11:27:00 PDT,-3118.44306963,-3118.44262206,-3118.44273326,-3118.44262091,-3118.44272631,-3118.44259413,-3118.44261971,-3118.44274785,-3118.4425807
2013-07-01 11:28:00 PDT,-3103.15390015,-3103.15346893,-3103.15359481,-3103.15346627,-3103.15357424,-3103.15345063,-3103.15346403,-3103.15362059,-3103.15346795
2013-07-01 11:29:00 PDT,-3088.4736885,-3088.47327635,-3088.47339671,-3088.47327376,-3088.47337712,-3088.47325899,-3088.47327159,-3088.47342119,-3088.47327531
2013-07-01 11:30:00 PDT,-3074.41276889,-3074.41237853,-3074.41247512,-3074.41237744,-3074.41246956,-3074.41235398,-3074.41237635,-3074.41248705,-3074.41234058
2013-07-01 11:31:00 PDT,-3060.98096866,-3060.98097071,-3060.98107804,-3060.98110045,-3060.98099277,-3060.98134284,-3060.98097137,-3060.98094974,-3060.98109009
2013-07-01 11:32:00 PDT,-3048.18913478,-3048.18913655,-3048.18925473,-3048.18925949,-3048.18916387,-3048.18948788,-3048.18913496,-3048.18914955,-3048.1892764
2013-07-01 11:33:00 PDT,-3036.04681669,-3036.04681836,-3036.04693014,-3036.04693456,-3036.04684428,-3036.04715062,-3036.0468168,-3036.04683059,-3036.04695052
2013-07-01 11:34:00 PDT,-3024.56382475,-3024.56382647,-3024.56391653,-3024.56393593,-3024.56384483,-3024.56414138,-3024.563827,-3024.56380671,-3024.56392601
2013-07-01 11:35:00 PDT,-3013.74983272,-3013.74983433,-3013.74991859,-3013.749937,-3013.74985144,-3013.75013011,-3013.74983484,-3013.749815,-3013.74992724
2013-07-01 11:36:00 PDT,-3003.6143848,-3003.61438617,-3003.61447857,-3003.61448204,-3003.61440775,-3003.61466074,-3003.61438475,-3003.61439612,-3003.61449515
2013-07-01 11:37:00 PDT,-2994.16689418,-2994.16689544,-2994.16698133,-2994.16698451,-2994.16691555,-2994.16715063,-2994.16689409,-2994.16690465,-2994.16699667
2013-07-01 11:38:00 PDT,-2985.4166351,-2985.4166364,-2985.41670309,-2985.41671857,-2985.41664959,-2985.41687402,-2985.41663688,-2985.41661841,-2985.41670934
2013-07-01 11:39:00 PDT,-2977.37274283,-2977.37274402,-2977.37280479,-2977.37281931,-2977.37275588,-2977.37296216,-2977.37274451,-2977.37272649,-2977.37281027
2013-07-01 11:40:00 PDT,-2970.04421954,-2970.0442205,-2970.04428665,-2970.044289,-2970.04423608,-2970.04441697,-2970.04421939,-2970.04422751,-2970.04429832
2013-07-01 11:41:00 PDT,-2963.43993297,-2963.43993383,-2963.43999332,-2963.43999541,-2963.43994786,-2963.44011051,-2963.43993282,-2963.43994011,-2963.44000378
2013-07-01 11:42:00 PDT,-2957.56860955,-2957.56861042,-2957.56865324,-2957.5686649,-2957.56861818,-2957.56876928,-2957.56861097,-2957.56859434,-2957.56865645
2013-07-01 11:43:00 PDT,-2952.43883441,-2952.43883518,-2952.43887193,-2952.43888264,-2952.43884154,-2952.4389741,-2952.43883576,-2952.43881959,-2952.4388744
2013-07-01 11:44:00 PDT,-2948.05905625,-2948.05905682,-2948.05909608,-2948.05909743,-2948.05906611,-2948.05917343,-2948.05905612,-2948.05906093,-2948.05910294
2013-07-01 11:45:00 PDT,-2944.43758598,-2944.43758645,-2944.43761888,-2944.43761998,-2944.43759413,-2944.43768275,-2944.43758587,-2944.43758984,-2944.43762453
2013-07-01 11:46:00 PDT,-2941.58262576,-2941.58267234,-2941.58258155,-2941.58260825,-2941.5826162,-2941.5825882,-2941.58259999,-2941.58257801,-2941.58261388
2013-07-01 11:47:00 PDT,-2939.50212035,-2939.50215399,-2939.50208622,-2939.50210783,-2939.50211319,-2939.50209218,-2939.50210198,-2939.50208255,-2939.50211019
2013-07-01 11:48:00 PDT,-2938.20399907,-2938.20402071,-2938.20398344,-2938.20399063,-2938.20399527,-2938.20398367,-2938.20398654,-2938.20398446,-2938.20399809
2013-07-01 11:49:00 PDT,-2937.69600368,-2937.69601216,-2937.69599757,-2937.69600038,-2937.6960022,-2937.69599766,-2937.69599878,-2937.69599797,-2937.6960033
2013-07-01 11:50:00 PDT,-2937.98573193,-2937.98572609,-2937.98572857,-2937.98573464,-2937.98573207,-2937.98573242,-2937.98573615,-2937.98572451,-2937.98572701
2013-07-01 11:51:00 PDT,-2939.0806374,-2939.08061814,-2939.08064449,-2939.0806453,-2939.08064004,-2939.08064763,-2939.08064931,-2939.0806403,-2939.08063427
2013-07-01 11:52:00 PDT,-2940.9880295,-2940.98799765,-2940.98805249,-2940.98804191,-2940.98803508,-2940.98805215,-2940.98804793,-2940.98805098,-2940.98803093
2013-07-01 11:53:00 PDT,-2943.71507221,-2943.71502663,-2943.7151051,-2943.71508996,-2943.7150802,-2943.71510462,-2943.71509857,-2943.71510295,-2943.71507425
2013-07-01 11:54:00 PDT,-2947.26878344,-2947.26872307,-2947.26882257,-2947.2688072,-2947.26879371,-2947.26882353,-2947.26881887,-2947.26881795,-2947.26878577
2013-07-01 11:55:00 PDT,-2951.65603504,-2951.65596061,-2951.65608509,-2951.65606421,-2951.65604792,-2951.65608533,-2951.65607849,-2951.65608032,-2951.65603922
2013-07-01 11:56:00 PDT,-2956.88355179,-2956.88346404,-2956.88361514,-2956.88358595,-2956.88356721,-2956.88361424,-2956.88360252,-2956.88361094,-2956.88355569
2013-07-01 11:57:00 PDT,-2962.95791023,-2962.95780805,-2962.95798401,-2962.95795,-2962.9579282,-2962.95798297,-2962.95796929,-2962.95797909,-2962.95791476
2013-07-01 11:58:00 PDT,-2969.88553901,-2969.88542137,-2969.88562273,-2969.88558481,-2969.88555997,-2969.88562072,-2969.88560713,-2969.8856174,-2969.88554885
2013-07-01 11:59:00 PDT,-2977.6727189,-2977.67258642,-2977.67281417,-2977.67277039,-2977.67274266,-2977.6728114,-2977.67279546,-2977.67280862,-2977.67273066
2013-07-01 12:00:00 PDT,-2986.32558093,-2986.32543424,-2986.3256869,-2986.32563797,-2986.32560684,-2986.32568546,-2986.32566563,-2986.32567969,-2986.32558733
2013-07-01 12:01:00 PDT,-3042.42173085,-3042.42172835,-3042.42172824,-3042.4217284,-3042.42172709,-3042.42172709,-3042.42172763,-3042.42172782,-3042.42172777
2013-07-01 12:02:00 PDT,-3098.02721303,-3098.02721052,-3098.02721037,-3098.02721056,-3098.02720921,-3098.0272092,-3098.0272098,-3098.02720987,-3098.02720981
2013-07-01 12:03:00 PDT,-3153.13320276,-3153.1332002,-3153.13320005,-3153.13320025,-3153.13319885,-3153.13319885,-3153.13319947,-3153.13319953,-3153.13319948
2013-07-01 12:04:00 PDT,-3207.73086335,-3207.73086071,-3207.73086059,-3207.73086077,-3207.73085935,-3207.73085935,-3207.73085993,-3207.73086013,-3207.73086008
2013-07-01 12:05:00 PDT,-3261.81146183,-3261.81145915,-3261.81145903,-3261.81145921,-3261.81145775,-3261.81145775,-3261.81145835,-3261.81145855,-3261.81145849
2013-07-01 12:06:00 PDT,-3315.36636944,-3315.36636676,-3315.3663666,-3315.36636681,-3315.36636531,-3315.3663653,-3315.36636596,-3315.36636604,-3315.36636597
2013-07-01 12:07:00 PDT,-3368.38706188,-3368.38705915,-3368.38705899,-3368.38705921,-3368.38705767,-3368.38705767,-3368.38705834,-3368.38705842,-3368.38705835
2013-07-01 12:08:00 PDT,-3420.86502872,-3420.86508994,-3420.86514565,-3420.8650848,-3420.86511613,-3420.86511601,-3420.86510597,-3420.86511449,-3420.86510884
2013-07-01 12:09:00 PDT,-3472.79222632,-3472.79222348,-3472.79222335,-3472.79222355,-3472.79222196,-3472.79222196,-3472.79222261,-3472.79222283,-3472.79222275
2013-07-01 12:10:00 PDT,-3524.16030129,-3524.16021798,-3524.160193,-3524.16022604,-3524.16015356,-3524.16015264,-3524.16019674,-3524.1602522,-3524.16025569
2013-07-01 12:11:00 PDT,-3574.96085435,-3574.96085149,-3574.96085132,-3574.96085154,-3574.96084988,-3574.96084988,-3574.9608506,-3574.9608507,-3574.96085061
2013-07-01 12:12:00 PDT,-3625.1861709,-3625.18623752,-3625.18630261,-3625.18623145,-3625.18626926,-3625.18626921,-3625.18625506,-3625.1862683,-3625.18626156
2013-07-01 12:13:00 PDT,-3674.82852887,-3674.82852591,-3674.82852577,-3674.82852598,-3674.82852427,-3674.82852427,-3674.82852497,-3674.82852521,-3674.82852512
2013-07-01 12:14:00 PDT,-3723.87998015,-3723.87989044,-3723.87985814,-3723.87989964,-3723.87981692,-3723.87981583,-3723.87986761,-3723.87992263,-3723.87992708
2013-07-01 12:15:00 PDT,-3772.332522,-3772.33251903,-3772.33251885,-3772.3325191,-3772.33251732,-3772.33251732,-3772.33251809,-3772.3325182,-3772.3325181
2013-07-01 12:16:00 PDT,-3820.17892574,-3820.17831421,-3820.17834962,-3820.178933,-3820.17718825,-3820.17879046,-3820.17893804,-3820.1788978,-3820.17825626
2013-07-01 12:17:00 PDT,-3867.41172362,-3867.41111251,-3867.41109951,-3867.41173319,-3867.40998068,-3867.41158034,-3867.41173989,-3867.41161321,-3867.41096959
2013-07-01 12:18:00 PDT,-3914.02347995,-3914.02286951,-3914.02285738,-3914.02348866,-3914.02174056,-3914.02333826,-3914.02349496,-3914.02336831,-3914.02272547
2013-07-01 12:19:00 PDT,-3960.00693856,-3960.00632901,-3960.00636678,-3960.00694329,-3960.00521251,-3960.00680794,-3960.00694711,-3960.0069062,-3960.00626729
2013-07-01 12:20:00 PDT,-4005.35495886,-4005.35435074,-4005.35438921,-4005.35496278,-4005.35323863,-4005.3548299,-4005.3549662,-4005.35492511,-4005.35428788
2013-07-01 12:21:00 PDT,-4050.06049851,-4050.05989241,-4050.05988286,-4050.06050471,-4050.05877721,-4050.0603621,-4050.06050978,-4050.06038374,-4050.05974574
2013-07-01 12:22:00 PDT,-4094.11661382,-4094.11600992,-4094.11600121,-4094.11661921,-4094.11490031,-4094.11647924,-4094.11662387,-4094.1164982,-4094.1158626
2013-07-01 12:23:00 PDT,-4137.51647719,-4137.5158757,-4137.51591605,-4137.51647873,-4137.51478135,-4137.51635357,-4137.51648099,-4137.51643955,-4137.51580984
2013-07-01 12:24:00 PDT,-4180.25337704,-4180.25277851,-4180.2528194,-4180.25337782,-4180.25169121,-4180.25325527,-4180.25337971,-4180.2533382,-4180.25271179
2013-07-01 12:25:00 PDT,-4222.32070081,-4222.32010587,-4222.32009959,-4222.32070386,-4222.31901801,-4222.32057218,-4222.32070737,-4222.32058328,-4222.31995735
2013-07-01 12:26:00 PDT,-4263.71193549,-4263.71134429,-4263.71133879,-4263.7119378,-4263.71026463,-4263.7118089,-4263.71194094,-4263.71181754,-4263.71119561
2013-07-01 12:27:00 PDT,-4304.42068457,-4304.42009725,-4304.42013948,-4304.42068321,-4304.41903553,-4304.42056868,-4304.42068404,-4304.4206425,-4304.4200284
2013-07-01 12:28:00 PDT,-4344.44066774,-4344.44008488,-4344.44012746,-4344.44066571,-4344.43903277,-4344.44055385,-4344.44066621,-4344.4406247,-4344.44001547
2013-07-01 12:29:00 PDT,-4383.76570458,-4383.76512685,-4383.76512357,-4383.76570478,-4383.76407662,-4383.76558446,-4383.76570686,-4383.76558603,-4383.76497849
2013-07-01 12:30:00 PDT,-4422.38971512,-4422.3891426,-4422.38914002,-4422.38971467,-4422.38810307,-4422.38959719,-4422.38971641,-4422.38959659,-4422.38899461
2013-07-01 12:31:00 PDT,-4460.30667467,-4460.30494597,-4460.30637299,-4460.30609646,-4460.30692979,-4460.30693065,-4460.30597694,-4460.3069476,-4460.30694844
2013-07-01 12:32:00 PDT,-4497.5108598,-4497.50914915,-4497.51056181,-4497.51028711,-4497.51111323,-4497.51111403,-4497.51016857,-4497.51112859,-4497.51112937
2013-07-01 12:33:00 PDT,-4533.99646229,-4533.9947715,-4533.99612496,-4533.9958983,-4533.99670611,-4533.99670677,-4533.99578245,-4533.99665731,-4533.99665722
2013-07-01 12:34:00 PDT,-4569.7578373,-4569.75616679,-4569.75750458,-4569.75727958,-4569.75807918,-4569.7580798,-4569.75716486,-4569.75802902,-4569.75802889
2013-07-01 12:35:00 PDT,-4604.78945688,-4604.78780779,-4604.7891709,-4604.78890314,-4604.78970392,-4604.78970454,-4604.78878804,-4604.78971241,-4604.78971302
2013-07-01 12:36:00 PDT,-4639.0859092,-4639.08428239,-4639.08562756,-4639.0853625,-4639.08615374,-4639.08615431,-4639.08524871,-4639.08616009,-4639.08616065
2013-07-01 12:37:00 PDT,-4672.64212928,-4672.64198334,-4672.64217987,-4672.64210119,-4672.64214615,-4672.64214608,-4672.64208323,-4672.64212607,-4672.64212584
2013-07-01 12:38:00 PDT,-4705.45217422,-4705.45059622,-4705.45186171,-4705.45164538,-4705.45240631,-4705.45240673,-4705.45153602,-4705.45235189,-4705.45235161
2013-07-01 12:39:00 PDT,-4737.51198531,-4737.51218126,-4737.51199297,-4737.51203183,-4737.51193394,-4737.51193262,-4737.51206996,-4737.5120793,-4737.51208052
2013-07-01 12:40:00 PDT,-4768.81545114,-4768.81392476,-4768.81518828,-4768.81493634,-4768.81568355,-4768.81568392,-4768.81482866,-4768.81568222,-4768.81568258
2013-07-01 12:41:00 PDT,-4799.35858761,-4799.35708848,-4799.35832982,-4799.35808165,-4799.35881653,-4799.35881686,-4799.3579757,-4799.35881349,-4799.35881381
2013-07-01 12:42:00 PDT,-4829.13633836,-4829.13486854,-4829.13604884,-4829.13584411,-4829.13655758,-4829.13655784,-4829.13574142,-4829.13650094,-4829.13650053
2013-07-01 12:43:00 PDT,-4858.14404424,-4858.14260365,-4858.14376088,-4858.14355949,-4858.1442598,-4858.14426003,-4858.14345865,-4858.14420292,-4858.14420249
2013-07-01 12:44:00 PDT,-4886.37716279,-4886.37575194,-4886.37692097,-4886.37668547,-4886.37737999,-4886.3773802,-4886.37658518,-4886.37737241,-4886.37737261
2013-07-01 12:45:00 PDT,-4913.83126719,-4913.82988726,-4913.83103096,-4913.83080005,-4913.83148015,-4913.83148032,-4913.83070179,-4913.83147122,-4913.83147138
2013-07-01 12:46:00 PDT,-4940.50207992,-4940.50226676,-4940.50084951,-4940.50227038,-4940.50182053,-4940.50181514,-4940.50227116,-4940.50217676,-4940.50217678
2013-07-01 12:47:00 PDT,-4966.38529046,-4966.38547267,-4966.38409028,-4966.38547592,-4966.385038,-4966.38503271,-4966.38547653,-4966.38538437,-4966.38538437
2013-07-01 12:48:00 PDT,-4991.47684311,-4991.47702046,-4991.47571268,-4991.47702181,-4991.47660324,-4991.47659811,-4991.4770211,-4991.47698217,-4991.4769827
2013-07-01 12:49:00 PDT,-5015.77275108,-5015.7729236,-5015.7716515,-5015.77292469,-5015.77251817,-5015.77251316,-5015.77292387,-5015.77288544,-5015.77288593
2013-07-01 12:50:00 PDT,-5039.26913219,-5039.26929987,-5039.26802773,-5039.26930215,-5039.26890121,-5039.26889628,-5039.2693023,-5039.2692173,-5039.26921724
2013-07-01 12:51:00 PDT,-5061.96220992,-5061.96237254,-5061.96113852,-5061.96237454,-5061.96198628,-5061.96198148,-5061.96237455,-5061.96229205,-5061.96229196
2013-07-01 12:52:00 PDT,-5083.84832351,-5083.84848093,-5083.84732122,-5083.84848137,-5083.84811213,-5083.84810749,-5083.8484803,-5083.84844355,-5083.84844393
2013-07-01 12:53:00 PDT,-5104.92392721,-5104.9240794,-5104.92295835,-5104.92407966,-5104.92372317,-5104.92371867,-5104.92407854,-5104.92404237,-5104.92404271
2013-07-01 12:54:00 PDT,-5125.18577461,-5125.18577398,-5125.1856312,-5125.18577621,-5125.18581614,-5125.1858185,-5125.18577725,-5125.18575425,-5125.18575425
2013-07-01 12:55:00 PDT,-5144.62995094,-5144.6300924,-5144.62901889,-5144.63009345,-5144.62975768,-5144.62975343,-5144.63009308,-5144.63002113,-5144.63002099
2013-07-01 12:56:00 PDT,-5163.25397269,-5163.25397642,-5163.25418322,-5163.2539627,-5163.25400124,-5163.25400201,-5163.25395525,-5163.25402761,-5163.25402748
2013-07-01 12:57:00 PDT,-5181.0540822,-5181.05421259,-5181.05325372,-5181.05421234,-5181.05390841,-5181.0539045,-5181.05421112,-5181.05417751,-5181.05417772
2013-07-01 12:58:00 PDT,-5198.02788265,-5198.02788751,-5198.02843043,-5198.02788332,-5198.0279517,-5198.02795393,-5198.02788164,-5198.02792075,-5198.02792046
2013-07-01 12:59:00 PDT,-5214.17191059,-5214.17202952,-5214.17112686,-5214.17202992,-5214.17174901,-5214.1717454,-5214.17202933,-5214.1719687,-5214.17196853
2013-07-01 13:00:00 PDT,-5229.48402566,-5229.48401183,-5229.48353554,-5229.48402664,-5229.48382522,-5229.48381622,-5229.48404278,-5229.48407059,-5229.4840721
2013-07-01 13:01:00 PDT,-5215.79963499,-5215.79963578,-5215.79984814,-5215.79991175,-5215.8004368,-5215.79996622,-5215.79964386,-5215.79957005,-5215.79956285
2013-07-01 13:02:00 PDT,-5202.19664151,-5202.19664227,-5202.19685286,-5202.19691582,-5202.19743679,-5202.19697007,-5202.19665017,-5202.19657681,-5202.19656966
2013-07-01 13:03:00 PDT,-5188.67640308,-5188.67640355,-5188.6766394,-5188.67667459,-5188.6771873,-5188.67673319,-5188.67640771,-5188.67639329,-5188.67638703
2013-07-01 13:04:00 PDT,-5175.24028927,-5175.24028972,-5175.2405236,-5175.24055831,-5175.24106683,-5175.24061665,-5175.24029373,-5175.24027942,-5175.2402732
2013-07-01 13:05:00 PDT,-5161.889636,-5161.88963671,-5161.88984186,-5161.88990289,-5161.89041086,-5161.88995634,-5161.88964408,-5161.8895721,-5161.88956511
2013-07-01 13:06:00 PDT,-5148.62574563,-5148.62574631,-5148.62594963,-5148.62601002,-5148.6265138,-5148.62606322,-5148.62575351,-5148.625682,-5148.62567505
2013-07-01 13:07:00 PDT,-5135.4498997,-5135.44990009,-5135.45012796,-5135.45016125,-5135.4506568,-5135.45021873,-5135.44990364,-5135.44988967,-5135.4498836
2013-07-01 13:08:00 PDT,-5122.36335877,-5122.36335915,-5122.36358498,-5122.36361781,-5122.36410904,-5122.363675,-5122.36336255,-5122.36334869,-5122.36334267
